Inf;Player;Acceleration;Best Position;Media Description;Eligible;Position;Agility;Balance;Jumping Reach;Natural Fitness;Pace;Stamina;Strength;Free Kick Taking;Marking;Technique;Recommendation;Cons;Ability;Role Ability;Role Ability Out Of Possession;Potential;Pros;2nd Nat;Right Foot;Nation of Birth;EU National;Left Foot;Height;Age;Morale;Knowledge;Injury Susceptibility;Tackling;Penalty Taking;Passing;Long Throws;Long Shots;Heading;Communication;First Touch;Finishing;Dribbling;Crossing;Corners;Based In;Division;Work Rate;Team Work;Vision;Positioning;Off The Ball;Leadership;Club;Decisions;Flair;Determination;Concentration;Aggression;Composure;Anticipation;Bravery;Throwing;Rushing Out (Tendency);Aerial Reach;Reflexes;Punching;One On Ones;Command Of Area;Kicking;Eccentricity;Handling;Transfer Value;Recommendation
Req;Ben Wilson;9;GK;Goalkeeper;;GK;12;10;14;12;9;11;12;5;1;10;;Unknown;Unknown;;;Unknown;Reflexes;France;Very Strong;England;False;Reasonable;186 cm;33;Fairly Good;Extensive Knowledge;Above Average;3;6;11;1;2;1;12;10;9;3;3;4;England;Sky Bet Championship;9;12;8;11;3;14;Coventry;10;3;9;11;8;9;9;15;10;14;13;14;12;11;11;12;9;12;120K €;Last Resort
Ret;Shane Duffy;2-6;D (C);Centre-back;;D (C);6-10;6-9;15-18;11-15;5-8;9-13;12-15;2-5;13-16;6-10;;Speed;Unknown;;;Unknown;Heading;N.Ireland;Very Strong;N.Ireland;True;Weak;193 cm;34;Scouting Required;Minimal Knowledge;Very Low;16-19;4-8;6-10;4-7;3-7;16-19;1-2;6-9;4-7;3-7;1-5;2-5;Ireland;Sky Bet Championship;11-15;14-17;7-10;11-14;5-9;12-16;Middlesbrough;10-14;3-6;15-18;13-16;12-16;7-10;13-17;15-18;1-3;1-4;2-5;1-2;1-5;1-4;2-6;1-5;1-4;1-4;0 €;Last Resort
Lst;Marcus Bettinelli;9;GK;Goalkeeper;;GK;11;11;16;8-10;5;8-11;12;5-7;3-5;6-9;;Unknown;Unknown;;;Unknown;Aerial Reach;Bermuda;Very Strong;England;False;Weak;193 cm;34;Superb;Reasonable Knowledge;Very High;4-6;2-4;12-14;13-16;1-4;5-7;12;9;2-4;4-6;2-4;4-6;England;Premier League;11;13-15;5-7;14;1-2;13;Man City;11;1-3;17-20;13;11;10;14;14;12;11;15;13;14;12;12;13;5;11;0 €;Last Resort
;Luke Le Roux;12;DM;Midfielder;;DM, M (C);10;12;9;12;12;13;13;11;11;12;;Unknown;Unknown;;;Unknown;Team Player;Spain;Very Strong;South Africa;False;Reasonable;180 cm;26;Fairly Good;Extensive Knowledge;Below Average;11;11;12;7;10;9;1;13;8;9;12;9;England;Sky Bet Championship;13;13;13;11;11;10;Portsmouth;12;10;12;12;15;11;12;12;2;3;3;1;1;2;2;4;3;2;;Last Resort
Lst;Borna Sosa;13;M (L);Attacking full-back;;D/WB/M (L);12;13;12;11;13;13;11;13;10;14;;Unknown;Unknown;;;Unknown;Set Pieces;Germany;Reasonable;Croatia;True;Very Strong;186 cm;28;Quite Poor;Extensive Knowledge;High;12;12;13;14;11;8;2;14;6;13;15;14;England;Premier League;10;14;14;11;13;10;Crystal Palace;10;14;13;10;13;11;11;11;3;2;3;1;3;1;2;1;1;3;7,4M €;Practical
Lst;Adam Smith;12;D (R);Veteran full-back;;D/WB (RL);12;11;7;16;13;16;8;6;12;13;;Heading;Unknown;;;Unknown;Team Player;Spain;Very Strong;England;False;Weak;180 cm;35;Quite Poor;Extensive Knowledge;Below Average;14;4;13;3;9;7;4;13;7;10;12;6;England;Premier League;16;16;9;15;13;14;Crystal Palace;14;9;14;12;10;13;14;13;2;3;2;3;4;2;2;3;1;3;1,7M €;Last Resort
;Kélian Nsona;15;AM (R);Winger;;M/AM (RL);15;11;15;6;16;11;13;6;5;13;;Intelligence;Unknown;;;Unknown;Speed;France;Very Strong;France;True;Weak;189 cm;24;Really Good;Extensive Knowledge;Very Low;6;13;12;6;9;13;1;13;8;15;11;6;Portugal;Premier League;11;11;12;5;12;3;Casa Pia;9;13;11;10;7;11;10;8;2;3;3;2;3;4;1;2;3;4;130K € - 1,3M €;Last Resort
;Daniel Peretz;8;GK;Goalkeeper;;GK;14;12;16;8-10;10;9-11;13;4-6;1-4;10-12;;Heading;Unknown;;;Unknown;Reflexes;Germany;Very Strong;Israel;True;Weak;190 cm;25;Extremely Good;Reasonable Knowledge;Above Average;1-2;13-15;10-12;1-3;1-2;7-9;13;11;2-4;1-3;1;1-4;Germany;Bundesliga;15;11-13;10-12;13;7-9;12;FC Bayern München;12;7-10;13-16;12;13;12;12;14;16;14;13;16;10;14;12;12;8;13;140K € - 1,4M €;Practical
Wnt;Khuliso Mudau;16-19;WB (R);Attacking full-back;;D/WB/M/AM (R);10-14;9-12;6-9;15-18;13-16;12-16;10-14;9-12;6-9;9-13;;Heading;Unknown;;;Unknown;Speed;England;Very Strong;South Africa;False;Reasonable;181 cm;31;Scouting Required;Minimal Knowledge;Very Low;12-15;2-6;12-15;9-13;6-10;9-12;1-4;11-15;4-7;10-14;11-14;7-10;South Africa;South African Premiership;9-13;10-13;7-10;9-12;12-16;11-14;Sundowns;9-13;12-15;13-17;8-11;12-15;11-15;9-13;9-12;1-5;2-5;3-6;1-3;1-2;1;1-2;1-4;1-2;2-5;18K € - 180K €;Last Resort
;Jakov Medić;9;D (C);Centre-back;;D (C), DM;8;12;16;12;9;11;16;8-11;13;11;;Speed;Unknown;;;Unknown;Heading;Bosnia & Herzegovina;Very Strong;Croatia;True;Weak;193 cm;27;Fairly Good;Reasonable Knowledge;Average;13;5-7;12;8-10;10-12;15;1-3;11;4-7;8;6-8;2-4;England;Sky Bet Championship;14;12;9-12;11;7-9;12;Norwich;11;7-9;17;11;15;11;13;17;3-5;2-5;2-5;1-2;1;2-4;1;1-3;1-2;1-2;140K € - 1,4M €;Last Resort
;Charles Boli;13-17;AM (R);Winger;;AM (R);16-20;9-12;5-8;9-13;12-15;11-15;6-9;5-8;-;11-15;;Intelligence;Unknown;;;Unknown;Speed;Ivory Coast;Weak;Scotland;True;Very Strong;175 cm;27;Scouting Required;Minimal Knowledge;Very Low;-;7-11;8-12;-;8-12;-;-;11-14;10-13;12-16;6-10;7-10;France;Sky Bet League One;11-15;11-14;8-11;-;11-15;3-7;Millwall;9-13;11-14;10-13;7-10;-;10-13;9-13;7-10;-;-;-;-;-;-;-;-;-;-;0 €;Last Resort
;Teddy Alloh;13;D (L);Full-back;;D/WB (L);11;10;8;15;11;11;11;3-5;13;9;;Heading;Unknown;;;Unknown;Marking;Ivory Coast;Weak;France;True;Very Strong;176 cm;24;Fair;Reasonable Knowledge;Very Low;13;5-7;10;13;5-8;7;1-4;12;7-9;9;14;4-6;Portugal;Lower Saxony;10;8;8-10;12;11-13;5-7;Penafiel;15;3-5;9;12;11;9;11;11;2-5;1-2;2-4;1-2;1-4;1-2;1-4;1-3;1;1-3;65K € - 650K €;Last Resort
;Mathias Kvistgaarden;14;ST (C);Forward;;AM (LC), ST (C);11-14;13;15;13;14;11;11;4-7;6-8;11;;Unknown;Unknown;;;Unknown;Team Player;Ivory Coast;Very Strong;Denmark;True;Reasonable;173 cm;24;Fairly Good;Reasonable Knowledge;Very High;5-7;12;12;15-17;12;13;2-4;12;13;12;9;7-9;England;Sky Bet Championship;16;14;12;5-8;13;8-10;Norwich;11;11;13;10-12;17;12;10-13;13;1-2;2-4;1-3;1-3;2-4;1-2;3-5;1-4;1-3;1-2;6,2M € - 7,4M €;Last Resort
;José Campaña;9-12;M (C);Experienced midfielder;;DM, M (C);8-12;10-13;5-8;11-14;9-12;7-11;6-10;11-14;4-7;13-17;;Athleticism;Unknown;;;Unknown;Intelligence;Ghana;Very Strong;Spain;True;Reasonable;179 cm;33;Scouting Required;Minimal Knowledge;Very Low;8-11;10-14;16-19;4-8;10-14;7-10;1-4;15-19;7-10;10-14;13-16;12-15;Spain;Sky Bet Championship;7-11;12-15;14-17;10-13;10-14;12-15;Bristol City;12-16;10-13;13-17;12-15;9-12;15-19;13-17;7-10;2-6;3-6;2-5;1-4;1-4;1-2;1-4;1-5;1-2;2-5;0 €;Practical
;Dinko Horkaš;10;GK;Goalkeeper;;GK;14;10;15;9-12;9;9-11;12;5-7;2-4;7-9;;Unknown;Unknown;;;Unknown;Reflexes;Bosnia & Herzegovina;Very Strong;Croatia;True;Reasonable;189 cm;27;Good;Reasonable Knowledge;Below Average;3-5;1-3;10-13;2-4;1-2;3-5;12;9;1-2;2-5;1-4;4-6;Spain;Second Division;9;13-15;9-11;13;7-10;13;Las Palmas;12;6-8;12-14;13;5-8;11;13;14;12;14;14;15;12;14;11;14;7;11;400K € - 3,9M €;Last Resort
;Thalente Mbatha;13;DM;Midfielder;;DM, M/AM (C);11;9;12;11;13;13;13;7-9;9-11;10;;Marking;Unknown;;;Unknown;Team Player;Portugal;Very Strong;South Africa;False;Fairly Strong;187 cm;26;Excellent;Reasonable Knowledge;Very Low;8;9-11;13;1-3;16;10;1-3;10;11;11;9;9-11;South Africa;South African Premiership;15;13;13;8;10;8;Orlando Pirates;11-14;6;14;11-13;8;12-14;11-13;12;1-2;1-4;2-5;2-4;2-5;1-3;2-5;2-4;3-5;1-2;Unknown;Last Resort
Inj;Houboulang Mendes;12;D (R);Full-back;;D (RC), WB (R);12;15;12;15;12;14;14;6-8;13;11;;Unknown;Unknown;;;Unknown;Team Player;France;Reasonable;France;True;Very Strong;184 cm;28;Fairly Okay;;Very Low;12;7-10;11;12;10-12;12;2-4;11;5-7;11;11;6-8;Switzerland;Challenge League;14;12;12-14;11;12-15;6-9;Servette;10;7-9;13;12;14;12;13;16;1-3;1-3;2-4;1-3;2-4;2-4;1-2;1-3;2-4;1-4;;Practical
;Amer Jamous;14;M (C);Midfielder;;DM, M/AM (C);15;13;7;15;10;12;7;7-9;9-12;11;;Unknown;Unknown;;;Unknown;Team Player;Nigeria;Very Strong;Jordan;False;Weak;173 cm;24;Quite Good;Reasonable Knowledge;Very Low;11;1-3;11;5-7;7;8;2-4;10;6;11;8;4-7;Iraq;Sky Bet Championship;14;13;9;12;8;8;Al-Zawra'a;10-12;7;13;8-11;15;9-11;9-11;14;2-4;1-2;1-3;4-6;2-4;1-3;1-3;1;1-2;1-3;Unknown;Practical
;Róbert Boženík;12;ST (C);Striker;;ST (C);12-14;15;13;14;12;13;14;5-7;6-9;12;;Unknown;Unknown;;;Unknown;Athleticism;Spain;Very Strong;Slovakia;True;Fairly Strong;188 cm;26;Fairly Good;Reasonable Knowledge;Below Average;5-7;12;11;3-6;11;13;1-3;12;14;11;7;5-8;England;Sky Bet Championship;12;13;13;6-8;13;6-8;Stoke;12;12;13;13-16;11;13;14-16;12;1-4;2-4;1-2;1-2;2-4;1-3;2-4;1-3;1-4;1-3;425K € - 4,1M €;Last Resort
;Baïla Diallo;15;D (L);Full-back;;D/WB (L);14;11;8;12;14;15;11;8-10;11;11;;Heading;Unknown;;;Unknown;Speed;France;Weak;France;True;Very Strong;176 cm;25;Quite Good;Reasonable Knowledge;Above Average;11;6-8;10;10-13;7-9;8;1-3;11;5-7;10;12;11-14;Spain;Second Division;13;12;9-11;12;10-12;6-8;Granada;11;9-12;11;10;13;11;11;12;1-2;1-3;2-4;1-2;1-3;1-4;2-4;3-5;1-3;1-2;250K € - 2,6M €;Last Resort
;Jose Fontán;13;D (C);Centre-back;;D (LC);14;12;12;14;13;13;11;7-9;14;13;;Unknown;Unknown;;;Unknown;Team Player;England;Reasonable;Spain;True;Very Strong;183 cm;26;Very Good;Reasonable Knowledge;Very Low;8;10-12;14;7-9;8;11;1;12;9-11;11;10-12;8-10;Portugal;National 3 - Group A;15;13;11-14;12;11-13;11;Arouca;14;12-14;13;13;15;14;9;14;1-3;1-4;1-3;1-2;1-4;1-3;1-4;1-2;3-5;1-2;325K € - 3,4M €;Last Resort
;Ousmane Camara;13;ST (C);Forward;;ST (C);13-16;12;12;13;13;13;12;7-9;6-8;12;;Unknown;Unknown;;;Unknown;Speed;France;Reasonable;Guinea;False;Very Strong;176 cm;24;Okay;;High;7-9;9;12;7-9;10;13;1-3;12;12;12;9;8-10;Spain;Second Division;13;11;13;5-7;13;9-12;Castellón;12;14;15;10-12;11;13;11-14;10;1-2;1-3;3-5;1-3;1-3;1-2;2-4;1-4;1-3;2-5;;Practical
;Colin Dagba;11-15;D (R);Full-back;;D (RL);11-14;8-11;5-8;11-15;11-15;12-16;7-10;5-8;11-14;12-16;;Heading;Unknown;;;Unknown;Speed;France;Very Strong;France;True;Reasonable;170 cm;27;Scouting Required;Minimal Knowledge;Very Low;8-12;5-8;11-15;5-8;7-11;7-11;-;10-13;6-9;11-14;11-15;10-13;Belgium;Challenger Pro League;13-17;11-15;7-11;10-13;12-15;6-10;Beerschot;10-14;11-14;9-12;13-16;8-12;10-13;10-13;7-10;-;-;-;-;-;-;-;-;-;-;850K € - 2M €;Last Resort
;Natanaël Thio;14;AM (L);Full-back;;WB/M/AM (RL);13;10;12;13;13;12;11;7;4-6;12;;Intelligence;Unknown;;;Unknown;Speed;Cameroon;Weak;France;True;Very Strong;185 cm;27;Fairly Okay;Reasonable Knowledge;Very Low;8-10;8;11;5-8;12;11-13;2-5;11;8;13;13;13;Portugal;Premier League;12;12;11;6-8;10;6-8;VIZ;11;11;10;7-9;8-10;10;9-11;8;2-5;1-3;1-2;2-4;1-4;1-3;1-3;1-3;1-2;1-3;2M € - 4,3M €;Fringe player who could still improve
Inj;Tom Moustier;11;DM;Midfielder;;D (C), DM, M (C);12;15;12;12;12;16;14;2-4;10-12;13;;Unknown;Unknown;;;Unknown;Athleticism;Sweden;Very Strong;France;True;Weak;185 cm;24;Poor;Reasonable Knowledge;Very Low;14;5-8;14;16-18;10;11;2-4;13;7;12;7;3-5;Portugal;Stars League;13;12;13;12;10;7;Estrela da Amadora SAD;9-11;12;12;10-12;13;10-12;8-11;12;1-2;2-4;3-5;1;1-2;1-3;1-3;1-4;1-3;1-4;100K € - 1M €;Practical
Lst;Kyle Joseph;12;ST (C);Winger;;M/AM (RL), ST (C);11;12;12;14;13;14;12;11;8-10;12;;Technique;Unknown;;;Unknown;Team Player;England;Very Strong;England;False;Strong;186 cm;24;Okay;;Below Average;6-8;4;10;4-6;9;11-13;2-4;11;10;10;8;6;England;Sky Bet Championship;15;14;13;4-6;12;5-8;Hull;9;9;14;6-8;12-15;11;10-13;13;1-2;1-3;1-3;1;2-4;1-2;2-4;1-4;1-3;1-4;2,6M €;Last Resort
;Antoine Baroan;14;ST (C);Forward;;ST (C);11;13;14;13;15;11;13;6;4;11;;Team Player;Unknown;;;Unknown;Speed;Ivory Coast;Reasonable;France;True;Very Strong;188 cm;26;Perfect;Extensive Knowledge;Very Low;6;12;10;7;8;12;2;13;13;12;9;5;Romania;Sky Bet Championship;10;11;11;10;12;7;FC Rapid;10;10;12;10;11;12;10;9;1;3;3;3;2;1;1;1;2;3;375K € - 1,1M €;Last Resort
;Conor Coady;6;D (C);Centre-back;;D (C), DM;9;14;12;15;6;12;14;7-9;14;14;;Speed;Unknown;;;Unknown;Team Player;Ireland;Very Strong;England;True;Reasonable;185 cm;33;Fair;Reasonable Knowledge;Low;14;8-10;13;7-9;9;14;1-2;13;9-11;11;6-9;3-6;England;Sky Bet Championship;12;16;12-14;14;10-12;16;Wrexham;13;5-8;18;13;13;14;12;16;1-2;1-3;1-3;1-3;1-3;1-2;1-3;1-3;1-3;1-4;190K € - 1,9M €;Last Resort
FrA;Alex Oxlade-Chamberlain;11;M (C);Experienced midfielder;;M (C), AM (RLC);12;14;8;8;9;9;11;10;9;15;;Marking;Unknown;;;Unknown;Skill;Jamaica;Very Strong;England;False;Reasonable;176 cm;32;Fairly Poor;Extensive Knowledge;Very Low;9;12;14;5;12;7;4;15;10;14;12;9;England;Sky Bet Championship;12;12;14;8;14;9;Middlesbrough;13;15;14;12;10;14;14;10;2;2;3;1;2;3;2;4;3;1;0 €;Last Resort
Inj;Virgiliu Postolachi;12;ST (C);Forward;;AM (LC), ST (C);13;15;15;12;14;10;14;8-11;6-8;12;;Unknown;Unknown;;;Unknown;Heading;France;Very Strong;Moldova;True;Weak;188 cm;26;Good;Reasonable Knowledge;Very Low;7-10;14;12;5-7;11;13;3-5;12;12;11;9;7-9;Romania;SuperLiga;12;12;11;6-9;12;6-8;U Cluj;8;12;13;9-11;11;12;11-13;14;3-5;2-5;2-5;1-4;1-3;1-3;1-2;1-2;1-3;1-2;80K € - 800K €;Last Resort
;Benji Siegrist;7;GK;Experienced goalkeeper;;GK;9;14;17;12-14;7;9-11;13;4-7;1-2;11-13;;Unknown;Unknown;;;Unknown;Aerial Reach;Germany;Reasonable;Switzerland;True;Very Strong;196 cm;34;Fair;;Very Low;1-3;3-6;7-9;1-3;1-3;6-8;12;6;2-5;1-3;1-2;1-2;Romania;Premier League;12;10-12;7-9;15;1-4;15;FC Rapid;11;3-5;13-15;13;11;13;13;13;11;12;16;12;12;16;14;10;7;13;Not for Sale;Practical
;Naïs Djouahra;14;AM (L);Winger;;M (L), AM (RLC);16;14;6;12;13;12;9;9;7-9;15;;Unknown;Unknown;;;Unknown;Speed;Algeria;Very Strong;France;True;Reasonable;172 cm;26;Excellent;Reasonable Knowledge;Very Low;8-11;11;12;9-11;11;6-9;1-3;13;14;14;13;12;Portugal;Premier League;11;10;11;9-12;13;5-7;Arouca;9;14;10;7-9;6-8;11;12-14;10;3-5;2-5;1-3;1-3;1-3;1-2;1-3;1-3;1-2;1-3;400K € - 4,1M €;Practical
;Loris Karius;7;GK;Goalkeeper;;GK;12;12;16;11-13;7;8-10;11;6-9;2-4;10-12;;Intelligence;Unknown;;;Unknown;Reflexes;France;Very Strong;Germany;True;Weak;190 cm;33;Very Good;Reasonable Knowledge;Above Average;1;1-4;10-12;1-2;2-4;4-6;13;9;2-5;1-2;1-3;4-6;Germany;Bundesliga 2;13;10-12;9-11;13;6-9;14;FC Schalke 04;12;7-9;12-14;12;12;12;13;16;13;15;13;16;12;16;11;12;8;13;1,6M € - 3,5M €;Last Resort
ESC;Oscar Fraulo;13;M (C);Midfielder;;WB (R), DM, M/AM (C);13;12;10;14;12;15;10;12-14;9-11;13;;Marking;Unknown;;;Unknown;Athleticism;Italy;Very Strong;Denmark;True;Reasonable;180 cm;22;Really Good;Reasonable Knowledge;Low;10;11-13;13;4-6;12;8;1-2;13;10;12;12;12-14;England;Sky Bet Championship;13;13;12;10;12;11;Derby;11-14;13;14;10-12;14;10-12;11-13;13;1-3;1-4;1-4;1-2;1-3;2-4;1-4;2-4;3-5;1-3;550K € - 8,6M €;Last Resort
;Ivor Pandur;10;GK;Goalkeeper;;GK;15;12;16;14-16;12;10-12;10;5-8;1-2;9-11;;Heading;Unknown;;;Unknown;Aerial Reach;England;Very Strong;Croatia;True;Reasonable;187 cm;26;Good;;Below Average;1-2;1-2;8-10;2-4;2-4;3-5;12;7;1-3;1-4;1-2;2-4;England;Sky Bet Championship;12;10-12;5-7;13;2-5;13;Hull;11;5-7;12-14;14;7-9;13;10;13;14;11;16;14;14;13;13;10;8;13;1,5M € - 3,4M €;Last Resort
;Gustavo Hamer;13;DM;Defensive midfielder;;DM, M/AM (LC);13;12;8;14;12;12;11;13;10;14;;Unknown;Unknown;;;Unknown;Team Player;Brazil;Very Strong;Brazil;True;Reasonable;169 cm;29;Very Good;Extensive Knowledge;Below Average;13;12;14;8;15;8;3;13;11;12;11;13;England;Premier League;15;14;13;10;13;12;Sheffield United;13;13;12;13;15;13;12;12;3;4;1;1;3;3;2;3;3;1;20M € - 24M €;Last Resort
;Bert Esselink;8;D (C);Centre-back;;D (C);13;14;14;12;10;12;13;3-5;13;9;;Speed;Unknown;;;Unknown;Heading;Ivory Coast;Very Strong;Netherlands;True;Weak;191 cm;26;Very Poor;Reasonable Knowledge;Very Low;13;6-8;10;4-6;4-7;13;1;10;4-6;7;3-5;3-5;Scotland;Lower Saxony;11;14;9-12;14;3-5;14;Dundee United;13;5-7;10;12;10;13;14;12;1;1-2;1-3;1-2;2-5;3-5;2-5;1-2;2-4;1-2;24K € - 250K €;Last Resort
;Emil Riis;14;ST (C);Forward;;ST (C);11-13;12;12;13;14;12;11;9-11;5-7;11;;Intelligence;Unknown;;;Unknown;Speed;Ivory Coast;Very Strong;Denmark;True;Reasonable;190 cm;28;Fairly Poor;Reasonable Knowledge;Below Average;3-6;13;10;15-17;13;9;1-2;12;15;13;11;9-11;England;Sky Bet Championship;15;14;10;5-7;14;8-10;Bristol City;12;13;6;10-12;10;13;10-12;12;1;1-2;1-2;1-3;2-5;1-3;1-4;1-2;3-5;1-3;550K € - 5,6M €;Last Resort
;Ole Romeny;13;AM (R);Winger;;AM (RLC), ST (C);13;13;12;11;12;12;11;8;5;14;;Intelligence;Unknown;;;Unknown;Team Player;Netherlands;Very Strong;Netherlands;True;Weak;188 cm;26;Very Poor;Extensive Knowledge;Average;6;13;12;7;10;12;3;12;9;11;11;8;England;Sky Bet Championship;13;13;10;5;11;6;Oxford United;12;12;12;9;8;11;11;13;3;1;3;2;3;3;3;3;3;2;550K €;Last Resort
;Jiří Letáček;9;GK;Goalkeeper;;GK;13;8;14;10;9;10;12;5;4;8;;Athleticism;Unknown;;;Unknown;Reflexes;Ghana;Reasonable;Czechia;True;Very Strong;196 cm;27;Slightly Poor;Extensive Knowledge;Low;3;1;8;2;2;5;12;5;2;3;3;3;Spain;First Division;12;10;9;14;6;5;Getafe;13;5;15;12;8;11;12;13;13;11;14;15;12;10;12;10;5;12;120K € - 1,2M €;Practical
Inj;Kim Dong-Hyun;7;DM;Midfielder;;DM, M (C);12;9;13;12;13;14;15;10-12;11-14;13;;Unknown;Unknown;;;Unknown;Athleticism;France;Very Strong;South Korea;False;Fairly Strong;182 cm;29;Okay;Reasonable Knowledge;Very Low;12;11-13;16;7-10;12;12;1-4;13;11;10;10;5-8;South Korea;K League 1;14;13;14;15;7-9;16;Gangwon;11-13;10;10;11-14;11;11-14;12-14;11;1-4;1-3;1-2;1-2;1-3;2-5;1-3;2-4;1-4;1-3;Unknown;Practical
Set;Daniel Iversen;9;GK;Goalkeeper;;GK;14;13;16;11-13;9;11-14;15;4-6;1-3;8-11;;Marking;Unknown;;;Unknown;Reflexes;Portugal;Very Strong;Denmark;True;Weak;193 cm;28;Fairly Okay;Reasonable Knowledge;Low;1-2;2-4;5-7;1-3;1-4;5-8;12;10;2-4;2-4;1-2;3-5;England;Sky Bet Championship;12;10-13;8-11;12;1-2;11;Preston;12;1-3;12-14;12;9;11;11;13;14;9;14;16;13;15;13;9;4;13;350K € - 3,5M €;Last Resort
;Derry Murkin;14;D (L);Full-back;;D/WB/M/AM (L);12;12;12;13;15;13;12-14;13;10-13;11;;Unknown;Unknown;;;Unknown;Team Player;Netherlands;Weak;England;True;Very Strong;183 cm;26;Good;Reasonable Knowledge;Average;12-14;10;11;12-14;8;10-12;2-4;11;7;12;11;11;England;Sky Bet Championship;16;15;11;12-14;11;11-14;Derby;10;11;16;9-12;14-17;10;10-12;14;2-4;1-2;1-3;1-3;1-2;1-4;1-2;1-2;1-3;1-4;325K € - 8,2M €;Last Resort
;Sontje Hansen;14;AM (R);Winger;;M (C), AM (RLC), ST (C);14;12;8;13;14;13;10;12;4-6;14;;Intelligence;Unknown;;;Unknown;Speed;Netherlands;Very Strong;Netherlands;True;Weak;176 cm;24;Quite Good;Reasonable Knowledge;Below Average;2-4;12;12;2-5;11;6-8;1-3;14;10;14;11;12;England;Sky Bet Championship;12;9;10;3-5;12;6-8;Middlesbrough;9;14;14;8-10;3-5;12;10-12;12;2-5;1-2;1-2;1-3;1-4;1-2;1-2;1-2;2-4;3-5;850K € - 5,6M €;Practical
;Ignatius Ganago;14;ST (C);Forward;;ST (C);13;14;12;14;14;12;14;10;8;11;;Intelligence;Unknown;;;Unknown;Speed;France;Very Strong;Cameroon;False;Weak;179 cm;27;Quite Good;Extensive Knowledge;Above Average;8;12;12;8;11;12;2;14;12;13;10;8;France;Ligue 1 McDonald's;13;11;10;6;14;8;Reims;11;12;12;11;8;12;11;13;3;3;1;1;2;2;1;1;1;2;50K € - 500K €;Practical
;Vicente Besuijen;14;AM (R);Winger;;AM (RLC), ST (C);14;13;5;12;14;10;4-7;10;2-4;13;;Intelligence;Unknown;;;Unknown;Speed;Colombia;Very Strong;Colombia;True;Fairly Strong;169 cm;25;Quite Poor;Reasonable Knowledge;Very Low;3-5;11;10;9-12;6;5-7;1-3;11;9;14;10;10;Scotland;National 3 - Group A;10;7;9;4-6;13;5-7;Aberdeen;8;15;9;6-8;4-6;11;7-9;13;1-4;1-3;1-3;1-3;1-2;1-2;1-2;2-4;2-4;3-5;150K € - 450K €;Last Resort
;Dani Toribio;10;M (C);Midfielder;;DM, M (C);12;11;7;12;11;11;11;10-12;4-6;14;;Unknown;Unknown;;;Unknown;Intelligence;France;Reasonable;Spain;True;Very Strong;175 cm;37;Fairly Okay;Reasonable Knowledge;Very Low;8;4-6;12;6-9;7;9;2-5;10;5;9;10;9-11;Spain;Spanish Federation 2 Gr 3;12;11;13;12;11;9;Alcoyano;10-13;10;13;10-12;9;10-13;10-12;13;2-5;1-3;1-2;3-5;1-3;2-4;1-2;1-3;1-3;1-3;30K € - 100K €;Last Resort
;Lee You-Hyeon;13;DM;Full-back;;D/WB (R), DM;13;12;7;13;13;11;15;12-14;9-11;12;;Unknown;Unknown;;;Unknown;Team Player;Spain;Very Strong;South Korea;False;Fairly Strong;179 cm;29;Fairly Poor;Reasonable Knowledge;Very Low;10;7-9;13;7-10;11;7;1-3;8;6;12;13;9-11;South Korea;K League 1;15;13;12;15;11-13;14;Gangwon;8-11;9;15;11-13;13;10-13;11-13;12;1-4;1-3;1-2;2-4;1-2;1-2;1-3;3-5;1-3;1-3;Unknown;Last Resort
;Jannik Vestergaard;5;D (C);Experienced centre-back;;D (C);5;12;18;12;8;12;16;10;15;13;;Speed;Unknown;;;Unknown;Heading;Germany;Very Strong;Denmark;True;Fairly Strong;199 cm;33;Fairly Good;Extensive Knowledge;Above Average;15;7;14;11;10;16;2;10;7;11;6;5;England;Sky Bet Championship;13;16;14;12;5;12;Leicester;13;8;13;13;10;14;12;15;3;3;4;3;2;1;3;2;2;1;;Last Resort
;Joshua Zimmerman;15;AM (R);Winger;;AM (RL);14;11;8;13;15;12;9-11;8;7-9;12;;Intelligence;Unknown;;;Unknown;Speed;Netherlands;Very Strong;Netherlands;True;Weak;178 cm;25;Very Good;Reasonable Knowledge;Very Low;5-7;8;10;7-9;10;7-9;2-4;12;8;14;9;5;Scotland;William Hill Championship;13;11;9;3-5;8;4-7;Livingston;8;14;13;7-9;4-7;8;8-11;11;1-2;2-4;1-3;1;2-4;1-3;2-4;1-4;1-2;1-2;375K € - 1,1M €;Last Resort
ESC;Denzel Hall;14;D (R);Full-back;;D (RC), WB (R);13;11;7;13;14;13;11;5-8;11;12;;Heading;Unknown;;;Unknown;Speed;Netherlands;Very Strong;Netherlands;True;Weak;175 cm;25;Okay;Reasonable Knowledge;Very High;12;4-7;12;10-12;6-8;8;1-2;12;4-7;11;10;5-7;England;Stars League;12;13;6-8;10;7-10;3-5;Rotherham;10;11-13;13;10;12;8;9;12;1-2;1-3;1-2;1-4;1-3;2-4;1-3;1-3;1-3;1-3;120K € - 1,2M €;Practical
